USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
macintosh        20797   0.0  0.3 455506000  28064   ??  S     3:17PM   0:09.22 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer) --type=renderer --user-data-dir=/Users/macintosh/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/Applications/Visual Studio Code.app/Contents/Resources/app --no-sandbox --no-zygote --node-integration-in-worker --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=6 --launch-time-ticks=2167353087752 --shared-files --field-trial-handle=1718379636,r,97279311764240268,5186022194109521766,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:9818a1a8-78b0-4b7d-b49c-0af2f867b86e --vscode-window-kind=shared-process
macintosh        20781   0.0  0.1 409371936  11648   ??  S     3:17PM   0:01.32 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=ru --service-sandbox-type=network --user-data-dir=/Users/macintosh/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,97279311764240268,5186022194109521766,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --seatbelt-client=26
macintosh        20779   0.0  0.2 409197344  16528   ??  S     3:17PM   0:55.40 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (GPU).app/Contents/MacOS/Code Helper (GPU) --type=gpu-process --user-data-dir=/Users/macintosh/Library/Application Support/Code --gpu-preferences=UAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACgFAAAAAAAAKAUAAAAAAAC4AQAANgAAALABAAAAAAAAuAEAAAAAAADAAQAAAAAAAMgBAAAAAAAA0AEAAAAAAADYAQAAAAAAAOABAAAAAAAA6AEAAAAAAADwAQAAAAAAAPgBAAAAAAAAAAIAAAAAAAAIAgAAAAAAABACAAAAAAAAGAIAAAAAAAAgAgAAAAAAACgCAAAAAAAAMAIAAAAAAAA4AgAAAAAAAEACAAAAAAAASAIAAAAAAABQAgAAAAAAAFgCAAAAAAAAYAIAAAAAAABoAgAAAAAAAHACAAAAAAAAeAIAAAAAAACAAgAAAAAAAIgCAAAAAAAAkAIAAAAAAACYAgAAAAAAAKACAAAAAAAAqAIAAAAAAACwAgAAAAAAALgCAAAAAAAAwAIAAAAAAADIAgAAAAAAANACAAAAAAAA2AIAAAAAAADgAgAAAAAAAOgCAAAAAAAA8AIAAAAAAAD4AgAAAAAAAAADAAAAAAAACAMAAAAAAAAQAwAAAAAAABgDAAAAAAAAIAMAAAAAAAAoAwAAAAAAADADAAAAAAAAOAMAAAAAAABAAwAAAAAAAEgDAAAAAAAAUAMAAAAAAABYAwAAAAAAABAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAACAAAAEAAAAAAAAAAAAAAABwAAABAAAAAAAAAAAAAAAAgAAAAQAAAAAAAAAAAAAAAJAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAAAAAAwAAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAAAAAAADwAAABAAAAAAAAAAAQAAAAAAAAAQAAAAAAAAAAEAAAACAAAAEAAAAAAAAAABAAAABwAAABAAAAAAAAAAAQAAAAgAAAAQAAAAAAAAAAEAAAAJAAAAEAAAAAAAAAABAAAACwAAABAAAAAAAAAAAQAAAAwAAAAQAAAAAAAAAAEAAAAOAAAAEAAAAAAAAAABAAAADwAAABAAAAAAAAAABAAAAAAAAAAQAAAAAAAAAAQAAAACAAAAEAAAAAAAAAAEAAAABwAAABAAAAAAAAAABAAAAAgAAAAQAAAAAAAAAAQAAAAJAAAAEAAAAAAAAAAEAAAACwAAABAAAAAAAAAABAAAAAwAAAAQAAAAAAAAAAQAAAAOAAAAEAAAAAAAAAAEAAAADwAAABAAAAAAAAAABwAAAAAAAAAQAAAAAAAAAAcAAAACAAAAEAAAAAAAAAAHAAAABwAAABAAAAAAAAAABwAAAAgAAAAQAAAAAAAAAAcAAAAJAAAAEAAAAAAAAAAHAAAACwAAABAAAAAAAAAABwAAAAwAAAAQAAAAAAAAAAcAAAAOAAAAEAAAAAAAAAAHAAAADwAAABAAAAAAAAAACAAAAAAAAAAQAAAAAAAAAAgAAAACAAAAEAAAAAAAAAAIAAAABwAAABAAAAAAAAAACAAAAAgAAAAQAAAAAAAAAAgAAAAJAAAAEAAAAAAAAAAIAAAACwAAABAAAAAAAAAACAAAAAwAAAAQAAAAAAAAAAgAAAAOAAAAEAAAAAAAAAAIAAAADwAAABAAAAAAAAAACgAAAAAAAAAQAAAAAAAAAAoAAAACAAAAEAAAAAAAAAAKAAAABwAAABAAAAAAAAAACgAAAAgAAAAQAAAAAAAAAAoAAAAJAAAAEAAAAAAAAAAKAAAACwAAABAAAAAAAAAACgAAAAwAAAAQAAAAAAAAAAoAAAAOAAAAEAAAAAAAAAAKAAAADwAAAAgAAAAAAAAACAAAAAAAAAA= --shared-files --field-trial-handle=1718379636,r,97279311764240268,5186022194109521766,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --seatbelt-client=40
macintosh        20777   0.0  0.0 408089440   2560   ??  S     3:17PM   0:00.04 /Applications/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=/Users/macintosh/Library/Application Support/Code/Crashpad --url=appcenter://code?aid=de75e3cc-e22f-4f42-a03f-1409c21d8af8&uid=ccfa37b4-66b6-4f81-b788-6e13da58f9b6&iid=ccfa37b4-66b6-4f81-b788-6e13da58f9b6&sid=ccfa37b4-66b6-4f81-b788-6e13da58f9b6 --annotation=IsOfficialBuild=1 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.75.1 --annotation=exe=Electron --annotation=plat=OS X --annotation=prod=Electron --annotation=ver=19.1.9 --handshake-fd=27
macintosh        20775   0.0  0.3 447541936  26928   ??  S     3:17PM   0:13.61 /Applications/Visual Studio Code.app/Contents/MacOS/Electron
macintosh        17840   0.0  0.3 409687008  27648   ??  S     1:23PM   0:04.52 /System/Applications/TextEdit.app/Contents/MacOS/TextEdit
macintosh        17484   0.0  0.2 442075440  17360   ??  S     1:20PM   0:03.26 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/110.0.5481.177/Helpers/Google Chrome Helper (Alerts).app/Contents/MacOS/Google Chrome Helper (Alerts) --type=utility --utility-sub-type=mac_notifications.mojom.MacNotificationProvider --lang=ru --service-sandbox-type=none --message-loop-type-ui --shared-files --field-trial-handle=1718379636,r,8153092111629072808,16454596753714565702,131072
macintosh        17348   0.0  1.0 1592744752  86544   ??  S     1:13PM  24:43.41 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/110.0.5481.177/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=3138 --time-ticks-at-unix-epoch=-1675547111065996 --launch-time-ticks=2159961338165 --shared-files --field-trial-handle=1718379636,r,8153092111629072808,16454596753714565702,131072 --seatbelt-client=185
macintosh        17318   0.0  0.4 1592667696  33536   ??  S     1:12PM   0:02.31 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/110.0.5481.177/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=3124 --time-ticks-at-unix-epoch=-1675547111065996 --launch-time-ticks=2159872133023 --shared-files --field-trial-handle=1718379636,r,8153092111629072808,16454596753714565702,131072 --seatbelt-client=162
macintosh        16694   0.0  0.1 409425952  12064   ??  S    12:32PM   0:10.89 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
macintosh        15924   0.0  0.1 412404688   9712   ??  S    11:17AM   0:02.83 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/corespotlightd
macintosh         9404   0.0  0.1 408898464   4384   ??  Ss    1:29AM   0:11.65 /System/Library/PrivateFrameworks/DiskImages.framework/Resources/diskimages-helper -uuid 1B6DCBE8-7003-4153-83B8-60D7987CA15B -post-exec 4
root              9402   0.0  0.0 408066000   2528   ??  Ss    1:29AM   0:00.18 /System/Library/PrivateFrameworks/DiskImages.framework/Resources/hdiejectd
macintosh         7610   0.0  0.3 410155072  24208   ??  S    11:42PM   0:18.15 /Applications/Microsoft PowerPoint.app/Contents/MacOS/Microsoft PowerPoint
root              5342   0.0  0.2 408527888  17472   ??  Ss    8:40PM   0:59.26 /usr/libexec/PerfPowerServices
macintosh        83319   0.0  0.1 442079936  11920   ??  S    Wed12AM   0:10.20 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/110.0.5481.177/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=tracing.mojom.TracingService --lang=ru --service-sandbox-type=service --shared-files --field-trial-handle=1718379636,r,8153092111629072808,16454596753714565702,131072 --seatbelt-client=156
macintosh         7803   0.0  0.2 442181232  15696   ??  S    Sat01PM   2:48.26 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/110.0.5481.177/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=audio.mojom.AudioService --lang=ru --service-sandbox-type=audio --message-loop-type-ui --shared-files --field-trial-handle=1718379636,r,8153092111629072808,16454596753714565702,131072 --seatbelt-client=148
macintosh         7734   0.0  0.2 442189408  15312   ??  S    Sat01PM   1:37.38 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/110.0.5481.177/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=ru --service-sandbox-type=service --shared-files --field-trial-handle=1718379636,r,8153092111629072808,16454596753714565702,131072 --seatbelt-client=54
macintosh         7731   0.0  0.9 442375360  76112   ??  S    Sat01PM 106:52.20 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/110.0.5481.177/Helpers/Google Chrome Helper (GPU).app/Contents/MacOS/Google Chrome Helper (GPU) --type=gpu-process --gpu-preferences=UAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAALgFAAAAAAAAuAUAAAAAAADoAQAAPAAAAOABAAAAAAAA6AEAAAAAAADwAQAAAAAAAPgBAAAAAAAAAAIAAAAAAAAIAgAAAAAAABACAAAAAAAAGAIAAAAAAAAgAgAAAAAAACgCAAAAAAAAMAIAAAAAAAA4AgAAAAAAAEACAAAAAAAASAIAAAAAAABQAgAAAAAAAFgCAAAAAAAAYAIAAAAAAABoAgAAAAAAAHACAAAAAAAAeAIAAAAAAACAAgAAAAAAAIgCAAAAAAAAkAIAAAAAAACYAgAAAAAAAKACAAAAAAAAqAIAAAAAAACwAgAAAAAAALgCAAAAAAAAwAIAAAAAAADIAgAAAAAAANACAAAAAAAA2AIAAAAAAADgAgAAAAAAAOgCAAAAAAAA8AIAAAAAAAD4AgAAAAAAAAADAAAAAAAACAMAAAAAAAAQAwAAAAAAABgDAAAAAAAAIAMAAAAAAAAoAwAAAAAAADADAAAAAAAAOAMAAAAAAABAAwAAAAAAAEgDAAAAAAAAUAMAAAAAAABYAwAAAAAAAGADAAAAAAAAaAMAAAAAAABwAwAAAAAAAHgDAAAAAAAAgAMAAAAAAACIAwAAAAAAAJADAAAAAAAAmAMAAAAAAACgAwAAAAAAAKgDAAAAAAAAsAMAAAAAAAC4AwAAAAAAABAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAGAAAAEAAAAAAAAAAAAAAABwAAABAAAAAAAAAAAAAAAAgAAAAQAAAAAAAAAAAAAAAJAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAAAAAAwAAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAAAAAAADwAAABAAAAAAAAAAAAAAABAAAAAQAAAAAAAAAAEAAAAAAAAAEAAAAAAAAAABAAAABgAAABAAAAAAAAAAAQAAAAcAAAAQAAAAAAAAAAEAAAAIAAAAEAAAAAAAAAABAAAACQAAABAAAAAAAAAAAQAAAAsAAAAQAAAAAAAAAAEAAAAMAAAAEAAAAAAAAAABAAAADgAAABAAAAAAAAAAAQAAAA8AAAAQAAAAAAAAAAEAAAAQAAAAEAAAAAAAAAAEAAAAAAAAABAAAAAAAAAABAAAAAYAAAAQAAAAAAAAAAQAAAAHAAAAEAAAAAAAAAAEAAAACAAAABAAAAAAAAAABAAAAAkAAAAQAAAAAAAAAAQAAAALAAAAEAAAAAAAAAAEAAAADAAAABAAAAAAAAAABAAAAA4AAAAQAAAAAAAAAAQAAAAPAAAAEAAAAAAAAAAEAAAAEAAAABAAAAAAAAAABwAAAAAAAAAQAAAAAAAAAAcAAAAGAAAAEAAAAAAAAAAHAAAABwAAABAAAAAAAAAABwAAAAgAAAAQAAAAAAAAAAcAAAAJAAAAEAAAAAAAAAAHAAAACwAAABAAAAAAAAAABwAAAAwAAAAQAAAAAAAAAAcAAAAOAAAAEAAAAAAAAAAHAAAADwAAABAAAAAAAAAABwAAABAAAAAQAAAAAAAAAAgAAAAAAAAAEAAAAAAAAAAIAAAABgAAABAAAAAAAAAACAAAAAcAAAAQAAAAAAAAAAgAAAAIAAAAEAAAAAAAAAAIAAAACQAAABAAAAAAAAAACAAAAAsAAAAQAAAAAAAAAAgAAAAMAAAAEAAAAAAAAAAIAAAADgAAABAAAAAAAAAACAAAAA8AAAAQAAAAAAAAAAgAAAAQAAAAEAAAAAAAAAAKAAAAAAAAABAAAAAAAAAACgAAAAYAAAAQAAAAAAAAAAoAAAAHAAAAEAAAAAAAAAAKAAAACAAAABAAAAAAAAAACgAAAAkAAAAQAAAAAAAAAAoAAAALAAAAEAAAAAAAAAAKAAAADAAAABAAAAAAAAAACgAAAA4AAAAQAAAAAAAAAAoAAAAPAAAAEAAAAAAAAAAKAAAAEAAAAAgAAAAAAAAACAAAAAAAAAA= --shared-files --field-trial-handle=1718379636,r,8153092111629072808,16454596753714565702,131072 --seatbelt-client=36
macintosh         7716   0.0  0.0 441597056   2032   ??  S    Sat01PM   0:00.69 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/110.0.5481.177/Helpers/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --database=/Users/macintosh/Library/Application Support/Google/Chrome/Crashpad --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=OS X --annotation=prod=Chrome_Mac --annotation=ver=110.0.5481.177 --handshake-fd=5
root             86716   0.0  0.7 412746096  58992   ??  Ss   Fri03PM  17:36.91 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mds_stores
root             86712   0.0  0.2 409600576  18240   ??  Ss   Fri03PM  16:49.82 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Support/mds
macintosh        21504   0.0  0.1 408588240   8288   ??  S    21Feb23   1:20.78 /Applications/Discord.app/Contents/Frameworks/Discord Helper.app/Contents/MacOS/Discord Helper --type=utility --utility-sub-type=audio.mojom.AudioService --field-trial-handle=1718379636,15663807928759018848,12481679402749979734,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand,WindowCaptureMacV2 --lang=en-US --service-sandbox-type=audio --message-loop-type-ui --shared-files --seatbelt-client=69
macintosh        21411   0.0  0.1 409247216  10784   ??  S    21Feb23   1:04.83 /Applications/Discord.app/Contents/Frameworks/Discord Helper.app/Contents/MacOS/Discord Helper --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=1718379636,15663807928759018848,12481679402749979734,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand,WindowCaptureMacV2 --lang=en-US --service-sandbox-type=network --shared-files --seatbelt-client=42
macintosh        21410   0.0  0.2 409614944  16384   ??  S    21Feb23  18:09.80 /Applications/Discord.app/Contents/Frameworks/Discord Helper (GPU).app/Contents/MacOS/Discord Helper (GPU) --type=gpu-process --field-trial-handle=1718379636,15663807928759018848,12481679402749979734,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand,WindowCaptureMacV2 --gpu-preferences=SAAAAAAAAAAgAAAAAAAAAAAAAAAAAAAAAABgAAAAAAAoAAAAAAAAAAAAAAAAAAAAAAAAAAAAAADYAwAAAAAAANgDAAAAAAAASAEAACgAAABAAQAAAAAAAEgBAAAAAAAAUAEAAAAAAABYAQAAAAAAAGABAAAAAAAAaAEAAAAAAABwAQAAAAAAAHgBAAAAAAAAgAEAAAAAAACIAQAAAAAAAJABAAAAAAAAmAEAAAAAAACgAQAAAAAAAKgBAAAAAAAAsAEAAAAAAAC4AQAAAAAAAMABAAAAAAAAyAEAAAAAAADQAQAAAAAAANgBAAAAAAAA4AEAAAAAAADoAQAAAAAAAPABAAAAAAAA+AEAAAAAAAAAAgAAAAAAAAgCAAAAAAAAEAIAAAAAAAAYAgAAAAAAACACAAAAAAAAKAIAAAAAAAAwAgAAAAAAADgCAAAAAAAAQAIAAAAAAABIAgAAAAAAAFACAAAAAAAAWAIAAAAAAABgAgAAAAAAAGgCAAAAAAAAcAIAAAAAAAB4AgAAAAAAABAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAGAAAAEAAAAAAAAAAAAAAABwAAABAAAAAAAAAAAAAAAAgAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAAAAAA0AAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAABAAAAAAAAABAAAAAAAAAAAQAAAAYAAAAQAAAAAAAAAAEAAAAHAAAAEAAAAAAAAAABAAAACAAAABAAAAAAAAAAAQAAAAoAAAAQAAAAAAAAAAEAAAALAAAAEAAAAAAAAAABAAAADQAAABAAAAAAAAAAAQAAAA4AAAAQAAAAAAAAAAQAAAAAAAAAEAAAAAAAAAAEAAAABgAAABAAAAAAAAAABAAAAAcAAAAQAAAAAAAAAAQAAAAIAAAAEAAAAAAAAAAEAAAACgAAABAAAAAAAAAABAAAAAsAAAAQAAAAAAAAAAQAAAANAAAAEAAAAAAAAAAEAAAADgAAABAAAAAAAAAABwAAAAAAAAAQAAAAAAAAAAcAAAAGAAAAEAAAAAAAAAAHAAAABwAAABAAAAAAAAAABwAAAAgAAAAQAAAAAAAAAAcAAAAKAAAAEAAAAAAAAAAHAAAACwAAABAAAAAAAAAABwAAAA0AAAAQAAAAAAAAAAcAAAAOAAAAEAAAAAAAAAAKAAAAAAAAABAAAAAAAAAACgAAAAYAAAAQAAAAAAAAAAoAAAAHAAAAEAAAAAAAAAAKAAAACAAAABAAAAAAAAAACgAAAAoAAAAQAAAAAAAAAAoAAAALAAAAEAAAAAAAAAAKAAAADQAAABAAAAAAAAAACgAAAA4AAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --seatbelt-client=41
macintosh        21409   0.0  0.0 408098528   1440   ??  S    21Feb23   0:01.30 /Applications/Discord.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=/Users/macintosh/Library/Application Support/discord/Crashpad --metrics-dir=/Users/macintosh/Library/Application Support/discord --url=https://sentry.io/api/146342/minidump/?sentry_key=384ce4413de74fe0be270abe03b2b35a --annotation=_companyName=Discord Inc. --annotation=_productName=Discord --annotation=_version=0.0.273 --annotation=prod=Electron --annotation=ver=13.6.6 --handshake-fd=27
macintosh        21406   0.0  0.5 448128368  38640   ??  S    21Feb23  23:25.50 /Applications/Discord.app/Contents/MacOS/Discord
root             85743   0.0  0.1 408595536   4336   ??  Ss   19Feb23   0:03.78 /System/Library/Frameworks/CoreMediaIO.framework/Resources/iOSScreenCapture.plugin/Contents/Resources/iOSScreenCaptureAssistant
macintosh        85739   0.0  1.5 414344560 129040   ??  S    19Feb23 131:46.08 /Applications/Telegram.app/Contents/MacOS/Telegram
_atsserver       74499   0.0  0.0 408629088   2880   ??  Ss   18Feb23   0:00.63 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/ATS.framework/Support/fontd
root             74498   0.0  0.0 408280672   2896   ??  Ss   18Feb23   0:02.08 /System/Library/CoreServices/Software Update.app/Contents/Resources/suhelperd
_softwareupdate  74495   0.0  0.1 409301280   9632   ??  Ss   18Feb23   6:43.90 /System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdated
macintosh        67696   0.0  0.1 408806160   8640   ??  S    18Feb23   0:59.10 /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd
macintosh        38131   0.0  0.6 411536048  46752   ??  S    16Feb23  25:01.86 /Applications/Microsoft Word.app/Contents/MacOS/Microsoft Word
macintosh        35881   0.0  0.0 409153424   3856   ??  S    15Feb23   7:49.60 /usr/sbin/cfprefsd agent
root             96987   0.0  0.0 408103328   2112   ??  SNs  13Feb23   0:03.48 /usr/libexec/warmd
root             91106   0.0  0.0 408816752   3584   ??  Ss   12Feb23   0:01.48 /Applications/OneDrive.app/Contents/StandaloneUpdaterDaemon.xpc/Contents/MacOS/StandaloneUpdaterDaemon
root             78170   0.0  0.0 408663408   3808   ??  Ss   12Feb23   0:10.75 /usr/sbin/spindump
macintosh        53083   0.0  0.3 410087568  23680   ??  S    10Feb23   1:21.69 /System/Applications/Utilities/Terminal.app/Contents/MacOS/Terminal
macintosh        40987   0.0  0.3 409643952  23568   ??  S     9Feb23   5:10.97 /System/Applications/Preview.app/Contents/MacOS/Preview
macintosh        24903   0.0  0.5 410605984  43984   ??  S     8Feb23 128:10.84 /Applications/Microsoft Excel.app/Contents/MacOS/Microsoft Excel
macintosh        24151   0.0  0.2 409954128  16576   ??  S     8Feb23   3:32.67 /System/Library/CoreServices/NowPlayingTouchUI.app/Contents/MacOS/NowPlayingTouchUI
macintosh        22860   0.0  0.2 408848864  14448   ??  S     8Feb23   9:45.37 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPLibraryAgent --launchd
macintosh        85141   0.0  0.4 409847408  36288   ??  S     4Feb23  23:56.06 /System/Library/CoreServices/ControlCenter.app/Contents/MacOS/ControlCenter
root             50643   0.0  0.0 408390800   3088   ??  Ss   31Jan23   0:00.73 /System/Library/CoreServices/sharedfilelistd
macintosh        13535   0.0  0.0 408614560    400   ??  S    26Jan23   0:01.22 /Applications/Xcode.app/Contents/Developer/Platforms/MacOSX.platform/Developer/Library/GPUToolsPlatform/GPUToolsAgent.app/Contents/MacOS/GPUToolsAgent
macintosh        13527   0.0  0.0 408575936   2000   ??  Ss   26Jan23   2:40.29 /Applications/Xcode.app/Contents/SharedFrameworks/SourceKit.framework/Versions/A/XPCServices/com.apple.dt.SKAgent.xpc/Contents/MacOS/com.apple.dt.SKAgent
macintosh        13521   0.0  0.0 408870816   2320   ??  S    26Jan23   0:09.90 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimulatorTrampoline.xpc/Contents/MacOS/SimulatorTrampoline
macintosh        13520   0.0  0.0 409011232   2752   ??  S    26Jan23   0:12.78 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/com.apple.CoreSimulator.CoreSimulatorService.xpc/Contents/MacOS/com.apple.CoreSimulator.CoreSimulatorService
root             95067   0.0  0.0 408229632    352   ??  Ss   24Jan23   0:00.44 /usr/libexec/microstackshot
macintosh        60801   0.0  0.0 408238960   1648   ??  S    20Jan23   0:00.52 /System/Library/PrivateFrameworks/AOSAccounts.framework/Versions/A/Resources/iCloudUserNotificationsd.app/Contents/MacOS/iCloudUserNotificationsd
macintosh        17576   0.0  0.2 408766176  13008   ??  S    16Jan23   0:42.48 /System/Library/CoreServices/UserNotificationCenter.app/Contents/MacOS/UserNotificationCenter
macintosh        17571   0.0  0.0 408096384      0   ??  S    16Jan23   0:00.04 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimLaunchHost.arm64.xpc/Contents/MacOS/SimLaunchHost.arm64
macintosh        15396   0.0  0.1 408819360   4640   ??  Ss   16Jan23   0:32.94 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
macintosh        15389   0.0  0.4 410641376  32464   ??  S    16Jan23 277:03.17 /System/Applications/Mail.app/Contents/MacOS/Mail
macintosh        13873   0.0  0.1 409199712   7552   ??  S    15Jan23   6:47.49 /usr/libexec/knowledge-agent
_fpsd             8844   0.0  0.0 408562896    176   ??  S    15Jan23   0:04.18 /usr/sbin/distnoted agent
macintosh         6125   0.0  0.2 408612640  13328   ??  S    14Jan23   1:20.47 /System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime
macintosh         6124   0.0  0.0 408329024    320   ??  S    14Jan23   0:00.13 /usr/libexec/USBAgent
macintosh         5418   0.0  0.0 408361136   2464   ??  S    14Jan23   0:06.09 /System/Library/PrivateFrameworks/IMDPersistence.framework/IMAutomaticHistoryDeletionAgent.app/Contents/MacOS/IMAutomaticHistoryDeletionAgent
root              5392   0.0  0.1 408538128   4304   ??  Ss   14Jan23  10:35.17 /System/Library/PrivateFrameworks/StorageKit.framework/Resources/storagekitd
macintosh         4871   0.0  0.0 408198384   1344   ??  S    14Jan23   0:01.55 /System/Library/PrivateFrameworks/KerberosHelper/Helpers/DiskUnmountWatcher
_appinstalld      4334   0.0  0.0 408300752    176   ??  S    14Jan23   0:04.17 /usr/sbin/distnoted agent
macintosh         3461   0.0  0.0 408529792   2080   ??  S    14Jan23   0:01.95 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
root              2990   0.0  0.0 408659776   1696   ??  Ss   14Jan23   0:01.39 /usr/libexec/taskgated
macintosh         1454   0.0  0.2 410027088  16544   ??  S    14Jan23  69:35.64 /System/Applications/Notes.app/Contents/MacOS/Notes
macintosh         1358   0.0  0.0 408333232   3232   ??  S    14Jan23   0:06.85 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeaccountd
